row_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
508647,35,admin.,married,secondary,no,-87,yes,no,unknown,3,jun,1363,7,-1,0,unknown,yes
508648,39,admin.,single,secondary,no,548,yes,no,unknown,3,jun,296,2,-1,0,unknown,no
508649,28,admin.,married,secondary,no,1582,yes,no,unknown,3,jun,816,2,-1,0,unknown,no
508650,38,blue-collar,married,secondary,no,284,yes,yes,unknown,3,jun,1030,6,-1,0,unknown,no
508651,38,blue-collar,single,unknown,no,10,yes,no,unknown,3,jun,266,10,-1,0,unknown,no
508652,30,technician,single,tertiary,no,432,yes,yes,unknown,3,jun,180,3,-1,0,unknown,no
508653,31,management,single,tertiary,no,-205,yes,no,unknown,3,jun,56,12,-1,0,unknown,no
508654,32,services,married,secondary,no,2796,yes,no,unknown,3,jun,143,8,-1,0,unknown,no
508655,44,blue-collar,married,primary,no,2958,yes,no,unknown,3,jun,229,2,-1,0,unknown,no
508656,31,technician,single,secondary,no,205,yes,no,unknown,3,jun,342,2,-1,0,unknown,no
508657,28,blue-collar,married,secondary,no,5611,yes,no,unknown,3,jun,340,2,-1,0,unknown,no
508658,37,admin.,married,secondary,no,1345,yes,no,unknown,3,jun,59,2,-1,0,unknown,no
508659,57,retired,married,unknown,no,316,yes,no,unknown,3,jun,72,8,-1,0,unknown,no
508660,36,management,married,tertiary,no,0,yes,yes,unknown,3,jun,599,3,-1,0,unknown,no
508661,35,admin.,single,secondary,no,2201,yes,no,unknown,3,jun,354,3,-1,0,unknown,no
508662,34,blue-collar,married,secondary,no,90,yes,no,unknown,3,jun,77,8,-1,0,unknown,no
508663,38,blue-collar,married,primary,no,635,yes,no,unknown,3,jun,157,2,-1,0,unknown,no
508664,58,management,divorced,tertiary,no,50,yes,no,unknown,3,jun,109,4,-1,0,unknown,no
508665,39,admin.,married,secondary,no,46,no,no,unknown,3,jun,187,2,-1,0,unknown,no
508666,45,technician,single,secondary,no,1044,yes,no,unknown,3,jun,239,8,-1,0,unknown,no
508667,48,blue-collar,married,secondary,no,750,yes,no,unknown,3,jun,246,5,-1,0,unknown,no
508668,23,blue-collar,single,secondary,no,4084,yes,no,unknown,3,jun,118,7,-1,0,unknown,no
508669,42,technician,divorced,tertiary,no,147,yes,no,unknown,3,jun,254,21,-1,0,unknown,no
508670,35,management,married,tertiary,no,298,yes,no,unknown,3,jun,281,7,-1,0,unknown,no
508671,29,admin.,single,unknown,no,2083,yes,no,unknown,3,jun,94,2,-1,0,unknown,no
508672,48,entrepreneur,married,secondary,no,183,yes,no,unknown,3,jun,203,9,-1,0,unknown,no
508673,41,management,single,tertiary,no,256,yes,no,unknown,3,jun,140,6,-1,0,unknown,no
508674,55,unknown,married,secondary,yes,-208,yes,no,unknown,3,jun,148,2,-1,0,unknown,no
508675,27,blue-collar,married,primary,no,1002,yes,no,unknown,3,jun,583,1,-1,0,unknown,no
508676,28,blue-collar,married,secondary,no,228,yes,no,unknown,3,jun,328,9,-1,0,unknown,no
508677,44,services,divorced,secondary,no,-574,yes,no,unknown,3,jun,172,2,-1,0,unknown,no
508678,37,blue-collar,single,secondary,no,277,yes,no,unknown,3,jun,87,6,-1,0,unknown,no
508679,57,services,single,secondary,no,1430,yes,no,unknown,3,jun,666,5,-1,0,unknown,no
508680,29,self-employed,married,tertiary,no,3931,yes,no,unknown,3,jun,73,4,-1,0,unknown,no
508681,53,services,divorced,secondary,no,43,yes,no,unknown,3,jun,70,6,-1,0,unknown,no
508682,27,technician,single,secondary,no,3,no,no,unknown,3,jun,68,6,-1,0,unknown,no
508683,32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,no
508684,25,management,single,tertiary,no,2399,yes,no,unknown,3,jun,193,2,-1,0,unknown,no
508685,56,admin.,divorced,primary,no,207,yes,no,unknown,3,jun,88,4,-1,0,unknown,no
508686,36,blue-collar,married,secondary,no,6290,yes,no,unknown,3,jun,19,20,-1,0,unknown,no
508687,34,services,single,primary,no,654,no,no,unknown,3,jun,604,14,-1,0,unknown,no
508688,42,management,married,tertiary,no,-409,no,no,unknown,3,jun,290,3,-1,0,unknown,no
508689,49,blue-collar,married,primary,no,387,yes,yes,unknown,3,jun,67,5,-1,0,unknown,no
508690,39,blue-collar,married,primary,no,2615,yes,no,unknown,3,jun,88,6,-1,0,unknown,no
508691,50,admin.,divorced,secondary,no,3043,yes,no,unknown,3,jun,113,4,-1,0,unknown,no
508692,27,blue-collar,married,primary,no,60,yes,no,unknown,3,jun,550,1,-1,0,unknown,no
508693,27,student,single,secondary,no,298,yes,no,unknown,3,jun,52,1,-1,0,unknown,no
508694,41,technician,married,secondary,no,3,yes,yes,unknown,3,jun,197,3,-1,0,unknown,no
508695,33,blue-collar,married,secondary,no,-409,yes,no,unknown,3,jun,235,3,-1,0,unknown,no
508696,34,management,divorced,tertiary,no,224,no,no,unknown,3,jun,120,11,-1,0,unknown,no
508697,30,technician,single,secondary,no,3107,yes,no,unknown,3,jun,1516,2,-1,0,unknown,no
508698,26,blue-collar,single,secondary,no,1802,yes,no,unknown,3,jun,28,19,-1,0,unknown,no
508699,51,blue-collar,married,primary,no,303,yes,no,unknown,3,jun,87,7,-1,0,unknown,no
508700,31,technician,single,tertiary,no,321,yes,no,unknown,3,jun,25,16,-1,0,unknown,no
508701,51,technician,single,tertiary,no,11222,yes,no,unknown,3,jun,151,7,-1,0,unknown,no
508702,29,admin.,single,tertiary,no,4737,yes,no,unknown,3,jun,226,1,-1,0,unknown,no
508703,44,unemployed,married,secondary,yes,-505,yes,no,unknown,3,jun,113,11,-1,0,unknown,no
508704,28,blue-collar,married,secondary,no,1958,yes,no,unknown,3,jun,196,1,-1,0,unknown,no
508705,46,admin.,married,primary,no,-335,yes,no,unknown,3,jun,272,1,-1,0,unknown,no
508706,23,blue-collar,single,primary,no,8627,yes,no,unknown,3,jun,281,1,-1,0,unknown,no
508707,32,technician,single,tertiary,no,6281,yes,no,unknown,3,jun,1336,4,-1,0,unknown,yes
508708,31,admin.,single,secondary,no,437,yes,yes,unknown,4,jun,173,14,-1,0,unknown,no
508709,33,management,married,tertiary,no,982,no,no,unknown,4,jun,735,17,-1,0,unknown,no
508710,35,management,married,unknown,no,1128,yes,no,unknown,4,jun,457,1,-1,0,unknown,no
508711,36,technician,single,secondary,no,7503,yes,no,unknown,4,jun,25,1,-1,0,unknown,no
508712,57,admin.,divorced,secondary,no,-461,yes,yes,unknown,4,jun,145,8,-1,0,unknown,no
508713,36,services,married,secondary,no,895,yes,yes,unknown,4,jun,622,1,-1,0,unknown,no
508714,41,technician,married,unknown,no,-1136,yes,yes,unknown,4,jun,89,1,-1,0,unknown,no
508715,41,admin.,single,secondary,no,400,yes,no,unknown,4,jun,99,6,-1,0,unknown,no
508716,45,technician,married,secondary,no,1003,yes,no,unknown,4,jun,71,1,-1,0,unknown,no
508717,48,blue-collar,single,primary,no,1938,yes,no,unknown,4,jun,407,1,-1,0,unknown,no
508718,29,services,single,secondary,no,-527,yes,yes,unknown,4,jun,250,1,-1,0,unknown,no
508719,45,management,divorced,secondary,no,644,yes,no,unknown,4,jun,633,1,-1,0,unknown,yes
508720,33,management,married,tertiary,no,1165,yes,no,unknown,4,jun,462,2,-1,0,unknown,no
508721,51,blue-collar,married,secondary,no,-92,yes,no,unknown,4,jun,28,4,-1,0,unknown,no
508722,38,admin.,married,tertiary,no,342,yes,no,unknown,4,jun,1138,1,-1,0,unknown,no
508723,59,management,divorced,tertiary,no,1611,yes,no,unknown,4,jun,107,2,-1,0,unknown,no
508724,46,technician,married,secondary,no,0,yes,no,unknown,4,jun,242,5,-1,0,unknown,no
508725,31,technician,divorced,secondary,no,10787,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
508726,49,services,single,secondary,no,308,yes,no,unknown,4,jun,96,3,-1,0,unknown,no
508727,33,services,married,secondary,no,39,yes,no,unknown,4,jun,66,4,-1,0,unknown,no
508728,34,services,single,secondary,no,258,yes,no,unknown,4,jun,131,2,-1,0,unknown,no
508729,42,admin.,single,secondary,no,336,yes,no,unknown,4,jun,46,2,-1,0,unknown,no
508730,41,technician,single,unknown,no,454,yes,no,unknown,4,jun,267,2,-1,0,unknown,no
508731,49,blue-collar,married,primary,no,-347,yes,yes,unknown,4,jun,213,3,-1,0,unknown,no
508732,24,blue-collar,married,secondary,no,-389,yes,yes,unknown,4,jun,1242,1,-1,0,unknown,yes
508733,48,blue-collar,married,primary,no,160,yes,no,unknown,4,jun,109,3,-1,0,unknown,no
508734,43,technician,married,secondary,no,369,yes,no,unknown,4,jun,75,3,-1,0,unknown,no
508735,44,management,married,tertiary,no,529,yes,no,unknown,4,jun,129,4,-1,0,unknown,no
508736,44,blue-collar,married,primary,no,924,yes,no,unknown,4,jun,89,3,-1,0,unknown,no
508737,52,admin.,divorced,secondary,no,2002,no,no,unknown,4,jun,103,4,-1,0,unknown,no
508738,54,blue-collar,divorced,primary,no,215,yes,no,unknown,4,jun,71,5,-1,0,unknown,no
508739,43,technician,divorced,secondary,no,365,yes,no,unknown,4,jun,406,2,-1,0,unknown,no
508740,42,management,married,tertiary,no,344,yes,yes,unknown,4,jun,66,2,-1,0,unknown,no
508741,36,blue-collar,married,secondary,no,136,yes,no,unknown,4,jun,38,2,-1,0,unknown,no
508742,41,admin.,single,secondary,no,-22,yes,no,unknown,4,jun,166,2,-1,0,unknown,no
508743,31,technician,married,tertiary,no,0,yes,no,unknown,4,jun,67,2,-1,0,unknown,no
508744,33,services,married,secondary,no,450,yes,no,unknown,4,jun,121,4,-1,0,unknown,no
508745,30,admin.,divorced,secondary,no,377,yes,no,unknown,4,jun,524,15,-1,0,unknown,yes
508746,33,blue-collar,single,secondary,no,76,yes,no,unknown,4,jun,1141,4,-1,0,unknown,yes
508747,37,services,married,secondary,no,780,yes,no,unknown,4,jun,125,5,-1,0,unknown,no
508748,27,blue-collar,single,secondary,no,1065,yes,yes,unknown,4,jun,313,1,-1,0,unknown,no
508749,22,services,married,primary,no,7982,yes,no,unknown,4,jun,18,1,-1,0,unknown,no
508750,29,admin.,married,secondary,no,943,yes,no,unknown,4,jun,355,1,-1,0,unknown,no
508751,28,blue-collar,single,secondary,yes,0,yes,no,unknown,4,jun,237,1,-1,0,unknown,no
508752,59,retired,divorced,secondary,no,284,no,yes,unknown,4,jun,265,2,-1,0,unknown,no
508753,51,technician,married,secondary,no,1446,yes,no,unknown,4,jun,84,7,-1,0,unknown,no
508754,23,student,single,secondary,no,4409,yes,no,unknown,4,jun,299,1,-1,0,unknown,no
508755,29,services,single,secondary,no,-565,yes,no,unknown,4,jun,109,1,-1,0,unknown,no
508756,29,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes
508757,60,retired,married,primary,no,1664,yes,no,unknown,4,jun,142,2,-1,0,unknown,no
508758,27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,unknown,no
508759,28,admin.,single,secondary,no,-625,yes,no,unknown,4,jun,102,1,-1,0,unknown,no
508760,29,management,single,tertiary,no,1566,yes,no,unknown,4,jun,233,1,-1,0,unknown,no
508761,38,blue-collar,married,primary,no,5839,yes,no,unknown,4,jun,984,2,-1,0,unknown,yes
508762,34,services,married,secondary,no,-211,yes,no,unknown,4,jun,16,8,-1,0,unknown,no
508763,29,admin.,single,secondary,no,-309,yes,yes,unknown,4,jun,215,1,-1,0,unknown,no
508764,35,management,married,tertiary,no,5057,yes,no,unknown,4,jun,193,10,-1,0,unknown,no
508765,28,admin.,single,tertiary,no,4,no,no,unknown,4,jun,148,11,-1,0,unknown,no
508766,28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,386,1,-1,0,unknown,no
508767,29,admin.,married,secondary,no,708,yes,no,unknown,4,jun,194,1,-1,0,unknown,no
508768,57,management,single,secondary,no,137,yes,no,unknown,4,jun,91,4,-1,0,unknown,no
508769,26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,no
508770,39,blue-collar,married,secondary,no,1386,yes,yes,unknown,4,jun,193,2,-1,0,unknown,no
508771,27,admin.,married,secondary,no,4144,yes,no,unknown,4,jun,132,1,-1,0,unknown,no
508772,26,services,married,secondary,no,-285,yes,yes,unknown,4,jun,279,1,-1,0,unknown,no
508773,36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,unknown,no
508774,24,technician,single,secondary,no,2019,yes,no,unknown,4,jun,1045,1,-1,0,unknown,no
508775,23,blue-collar,single,primary,no,145,yes,no,unknown,4,jun,1519,1,-1,0,unknown,no
508776,25,services,single,secondary,no,556,yes,yes,unknown,4,jun,361,1,-1,0,unknown,no
508777,24,blue-collar,single,secondary,no,0,yes,no,unknown,4,jun,204,1,-1,0,unknown,no
508778,21,blue-collar,single,secondary,yes,-59,yes,yes,unknown,4,jun,83,1,-1,0,unknown,no
508779,25,technician,married,secondary,no,-276,yes,no,unknown,4,jun,105,1,-1,0,unknown,no
508780,34,blue-collar,married,secondary,no,587,yes,no,unknown,4,jun,77,8,-1,0,unknown,no
508781,30,services,single,secondary,no,773,yes,yes,unknown,4,jun,29,1,-1,0,unknown,no
508782,27,blue-collar,married,secondary,no,6196,yes,no,unknown,4,jun,355,1,-1,0,unknown,no
508783,29,blue-collar,married,secondary,no,296,yes,no,unknown,4,jun,153,1,-1,0,unknown,no
508784,26,blue-collar,single,unknown,no,477,yes,no,unknown,4,jun,87,1,-1,0,unknown,no
508785,35,entrepreneur,married,secondary,no,2008,no,no,unknown,4,jun,178,6,-1,0,unknown,no
508786,27,management,single,tertiary,no,648,yes,yes,unknown,4,jun,174,1,-1,0,unknown,no
508787,25,blue-collar,single,secondary,no,330,yes,no,unknown,4,jun,605,1,-1,0,unknown,no
508788,23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,638,1,-1,0,unknown,yes
508789,22,student,single,secondary,no,111,yes,no,unknown,4,jun,89,1,-1,0,unknown,no
508790,31,blue-collar,single,secondary,no,-173,yes,no,unknown,4,jun,121,2,-1,0,unknown,no
508791,27,blue-collar,married,secondary,no,-132,yes,no,unknown,4,jun,216,1,-1,0,unknown,no
508792,23,services,single,secondary,no,966,yes,no,unknown,4,jun,83,2,-1,0,unknown,no
508793,24,admin.,married,secondary,no,262,yes,no,unknown,4,jun,69,3,-1,0,unknown,no
508794,29,blue-collar,single,secondary,no,353,yes,no,unknown,4,jun,184,1,-1,0,unknown,no
508795,24,blue-collar,single,secondary,no,476,yes,no,unknown,4,jun,161,1,-1,0,unknown,no
508796,25,management,single,tertiary,no,493,yes,no,unknown,4,jun,301,1,-1,0,unknown,no
508797,27,admin.,divorced,secondary,no,76,yes,no,unknown,4,jun,236,1,-1,0,unknown,no
508798,30,admin.,single,secondary,yes,-242,no,no,unknown,4,jun,276,1,-1,0,unknown,no
508799,29,blue-collar,single,secondary,no,-37,yes,no,unknown,4,jun,182,1,-1,0,unknown,no
508800,33,blue-collar,married,secondary,no,355,yes,no,unknown,4,jun,87,3,-1,0,unknown,no
508801,21,blue-collar,married,primary,yes,-426,no,no,unknown,4,jun,139,2,-1,0,unknown,no
508802,30,blue-collar,married,secondary,no,578,yes,yes,unknown,4,jun,48,1,-1,0,unknown,no
508803,29,technician,married,secondary,no,0,yes,no,unknown,4,jun,377,1,-1,0,unknown,no
508804,48,technician,married,secondary,no,425,yes,no,unknown,4,jun,357,4,-1,0,unknown,no
508805,28,services,single,secondary,no,2385,yes,no,unknown,4,jun,119,2,-1,0,unknown,no
508806,25,blue-collar,single,secondary,no,2,no,no,unknown,4,jun,264,2,-1,0,unknown,no
508807,28,blue-collar,married,secondary,no,509,yes,yes,unknown,4,jun,121,2,-1,0,unknown,no
508808,29,blue-collar,married,primary,no,4281,yes,no,unknown,4,jun,235,2,-1,0,unknown,no
508809,26,self-employed,single,secondary,no,467,yes,yes,unknown,4,jun,90,2,-1,0,unknown,no
508810,26,admin.,single,secondary,no,581,yes,yes,unknown,4,jun,444,3,-1,0,unknown,no
508811,24,student,single,secondary,no,2726,yes,no,unknown,4,jun,283,1,-1,0,unknown,no
508812,27,management,single,tertiary,no,99,yes,no,unknown,4,jun,767,2,-1,0,unknown,yes
508813,27,technician,married,secondary,no,1103,no,no,unknown,4,jun,123,1,-1,0,unknown,no
508814,28,unemployed,single,secondary,no,559,yes,no,unknown,4,jun,236,1,-1,0,unknown,no
508815,32,services,married,secondary,no,3756,yes,no,unknown,4,jun,85,3,-1,0,unknown,no
508816,52,management,divorced,tertiary,no,907,yes,no,unknown,4,jun,104,2,-1,0,unknown,no
508817,27,blue-collar,married,secondary,no,-335,yes,yes,unknown,4,jun,324,1,-1,0,unknown,no
508818,27,management,single,tertiary,yes,-713,yes,no,unknown,4,jun,525,2,-1,0,unknown,yes
508819,22,admin.,married,secondary,no,967,yes,no,unknown,4,jun,525,1,-1,0,unknown,no
508820,28,management,single,tertiary,no,191,yes,no,unknown,4,jun,238,1,-1,0,unknown,no
508821,23,technician,single,secondary,no,-306,yes,no,unknown,4,jun,217,2,-1,0,unknown,no
508822,29,services,single,secondary,no,32,yes,no,unknown,4,jun,563,1,-1,0,unknown,yes
508823,29,blue-collar,married,secondary,no,-8,yes,yes,unknown,4,jun,433,2,-1,0,unknown,no
508824,37,blue-collar,married,secondary,no,117,yes,no,unknown,4,jun,52,1,-1,0,unknown,no
508825,60,housemaid,divorced,secondary,no,387,yes,no,unknown,4,jun,235,1,-1,0,unknown,no
508826,51,services,married,primary,no,-553,yes,no,unknown,4,jun,149,8,-1,0,unknown,no
508827,29,admin.,married,secondary,no,1634,yes,no,unknown,4,jun,402,2,-1,0,unknown,no
508828,26,admin.,divorced,secondary,no,-45,yes,no,unknown,4,jun,357,2,-1,0,unknown,no
508829,30,unknown,single,primary,no,13052,no,no,unknown,4,jun,140,1,-1,0,unknown,no
508830,49,entrepreneur,married,primary,no,5380,yes,no,unknown,4,jun,98,4,-1,0,unknown,no
508831,31,services,single,secondary,no,-341,no,no,unknown,4,jun,171,3,-1,0,unknown,no
508832,30,technician,married,tertiary,no,88,no,no,unknown,4,jun,219,1,-1,0,unknown,no
508833,30,self-employed,married,tertiary,no,543,yes,yes,unknown,4,jun,1449,6,-1,0,unknown,yes
508834,32,technician,married,secondary,no,253,yes,no,unknown,4,jun,257,3,-1,0,unknown,no
508835,36,blue-collar,married,primary,no,403,yes,no,unknown,4,jun,920,1,-1,0,unknown,yes
508836,47,blue-collar,married,secondary,no,1143,yes,no,unknown,4,jun,79,1,-1,0,unknown,no
508837,27,entrepreneur,single,tertiary,no,0,yes,no,unknown,4,jun,103,2,-1,0,unknown,no
508838,26,blue-collar,married,primary,no,178,yes,no,unknown,4,jun,833,2,-1,0,unknown,no
508839,40,services,divorced,secondary,no,0,yes,no,unknown,4,jun,97,1,-1,0,unknown,no
508840,43,unknown,single,primary,no,433,no,no,unknown,4,jun,45,1,-1,0,unknown,no
508841,28,technician,single,tertiary,no,0,yes,no,unknown,4,jun,205,6,-1,0,unknown,no
508842,27,admin.,married,secondary,no,-247,yes,yes,unknown,4,jun,344,2,-1,0,unknown,no
508843,57,management,married,primary,no,-226,yes,no,unknown,4,jun,272,1,-1,0,unknown,no
508844,32,technician,divorced,secondary,no,273,yes,no,unknown,4,jun,204,1,-1,0,unknown,no
508845,27,blue-collar,single,primary,no,881,yes,no,unknown,4,jun,156,3,-1,0,unknown,no
508846,38,services,married,secondary,no,43,yes,no,unknown,4,jun,213,1,-1,0,unknown,no
508847,36,technician,married,tertiary,no,606,yes,no,unknown,4,jun,159,1,-1,0,unknown,no
508848,45,services,married,secondary,no,0,no,no,unknown,4,jun,153,6,-1,0,unknown,no
508849,30,management,single,tertiary,no,635,yes,no,unknown,4,jun,29,2,-1,0,unknown,no
508850,48,blue-collar,single,tertiary,no,2330,yes,no,unknown,4,jun,15,1,-1,0,unknown,no
508851,39,blue-collar,married,primary,no,295,yes,no,unknown,4,jun,38,1,-1,0,unknown,no
508852,24,services,single,secondary,no,-141,yes,no,unknown,4,jun,654,2,-1,0,unknown,no
508853,29,self-employed,married,tertiary,yes,-1083,yes,no,unknown,4,jun,139,2,-1,0,unknown,no
508854,35,blue-collar,married,primary,no,300,yes,no,unknown,4,jun,81,1,-1,0,unknown,no
508855,30,management,single,tertiary,no,17036,yes,no,unknown,4,jun,597,7,-1,0,unknown,no
508856,28,unemployed,single,tertiary,no,1010,yes,no,unknown,4,jun,174,2,-1,0,unknown,no
508857,50,technician,married,secondary,no,1616,yes,yes,unknown,4,jun,142,11,-1,0,unknown,no
508858,41,management,single,tertiary,no,4594,yes,no,unknown,4,jun,393,11,-1,0,unknown,no
508859,58,housemaid,married,primary,no,5278,yes,no,unknown,4,jun,763,4,-1,0,unknown,no
508860,31,admin.,married,primary,no,355,yes,yes,unknown,4,jun,61,6,-1,0,unknown,no
508861,33,management,married,tertiary,no,1808,yes,no,unknown,4,jun,99,4,-1,0,unknown,no
508862,35,blue-collar,single,secondary,no,2514,yes,no,unknown,4,jun,85,5,-1,0,unknown,no
508863,29,blue-collar,married,primary,no,220,yes,no,unknown,4,jun,187,2,-1,0,unknown,no
508864,29,blue-collar,married,primary,no,25,yes,no,unknown,4,jun,188,2,-1,0,unknown,no
508865,29,blue-collar,married,primary,yes,-303,yes,yes,unknown,4,jun,298,3,-1,0,unknown,no
508866,29,services,married,tertiary,no,0,yes,no,unknown,4,jun,113,2,-1,0,unknown,no
508867,28,blue-collar,single,secondary,no,1232,yes,no,unknown,4,jun,201,2,-1,0,unknown,no
508868,26,services,single,secondary,no,128,yes,yes,unknown,4,jun,264,2,-1,0,unknown,no
